,acousticness,album_names,artist_name,audio_mode,audio_valence,danceability,energy,instrumentalness,key,liveness,loudness,song_duration_ms,song_name,song_popularity,speechiness,tempo,time_signature,yt_max_views
2406,0.482,"Snow, Vol. 2",Wun Two,0.0,0.406,0.743,0.28600000000000003,0.838,3.0,0.0896,-13.028,106728.0,This,47.0,0.149,82.39299999999999,4.0,259000.0
2407,0.52,What Is There to Say?,Dweeb,1.0,0.183,0.767,0.132,0.901,2.0,0.116,-18.063,95209.0,What Is There to Say?,43.0,0.132,120.947,4.0,5100.0
2408,0.35600000000000004,Chillhop Essentials Spring 2018,Stan Forebee,1.0,0.391,0.664,0.584,0.8490000000000001,0.0,0.11,-14.0,198653.0,Kensington,51.0,0.141,89.87299999999998,4.0,135000.0
2409,0.7879999999999999,On Peets,Sidual.,0.0,0.521,0.518,0.442,0.904,0.0,0.181,-9.441,118278.0,On Peets,59.0,0.251,81.98700000000002,4.0,458000.0
2410,0.6779999999999999,In Between,SPEECHLESS,0.0,0.57,0.7829999999999999,0.7290000000000001,0.557,3.0,0.101,-9.916,96017.0,Progress,55.0,0.0437,139.972,4.0,22000.0
2411,0.28300000000000003,Thirteenth,Ray Ben Rue,0.0,0.438,0.637,0.229,0.862,5.0,0.1,-12.375,125185.0,Thirteenth,43.0,0.305,242.318,3.0,351.0
2412,0.215,Lotus,Elijah Nang,0.0,0.0602,0.675,0.419,0.8959999999999999,0.0,0.0975,-8.686,152570.0,Lotus,48.0,0.0453,80.02199999999998,4.0,61000.0
2413,0.478,Set Me at Ease,Winslo,0.0,0.079,0.561,0.321,0.69,6.0,0.106,-11.107,173250.0,Set Me at Ease,43.0,0.0348,79.985,4.0,27000.0
2414,0.6759999999999999,Purple T Shirts,Rejoicer,0.0,0.34,0.589,0.6509999999999999,0.674,8.0,0.191,-7.107,197005.0,Purple T Shirts,43.0,0.0957,83.829,4.0,62000.0
2415,0.204,Homebody,Through & Through,0.0,0.637,0.637,0.487,0.568,2.0,0.084,-10.977,127058.0,Bloom,43.0,0.0575,170.02,4.0,132000000.0
2416,0.8740000000000001,Dewaldo,Dewaldo,0.0,0.7240000000000001,0.867,0.194,0.899,11.0,0.106,-6.8729999999999976,82792.0,Emerald,43.0,0.596,154.085,4.0,1400.0
2417,0.8809999999999999,Easy Feet,Smartface,1.0,0.773,0.865,0.338,0.83,0.0,0.368,-9.212,99759.0,The Writer,58.0,0.219,83.04799999999999,4.0,5500.0
2418,0.105,Next Heap of Sequences,Hydrogenii,1.0,0.381,0.772,0.423,0.879,0.0,0.0797,-9.898,166648.0,One for My Mother,44.0,0.0748,90.008,4.0,128000000.0
2419,0.792,Rainy Day,Oribu,1.0,0.32299999999999995,0.715,0.408,0.838,0.0,0.104,-14.068,126857.0,Day Loop,44.0,0.0486,139.74200000000002,4.0,3200.0
2420,0.586,currents,Leavv,0.0,0.207,0.614,0.408,0.759,2.0,0.107,-12.315,170666.0,thank you,47.0,0.2,90.01700000000002,4.0,2000000.0
2421,0.6709999999999999,Swum,SwuM,0.0,0.485,0.5720000000000001,0.614,0.757,5.0,0.539,-6.202000000000001,153333.0,Reborn,55.0,0.0497,144.09,4.0,10000.0
2422,0.473,All the Time,Korey Wade,0.0,0.394,0.7120000000000001,0.35700000000000004,0.735,11.0,0.105,-13.04,116688.0,Tender,42.0,0.0492,90.05799999999998,4.0,34000.0
2423,0.000545,Black Gloves,Trox,0.0,0.0722,0.643,0.565,0.836,7.0,0.195,-3.718,112291.0,Black Hole,42.0,0.0411,145.996,4.0,19000000.0
2424,0.877,Closer to Me,Idealism,1.0,0.127,0.488,0.24,0.787,0.0,0.258,-12.720999999999998,189017.0,Closer to Me,49.0,0.0699,75.995,4.0,32000.0
2425,0.307,Bask,Edamame,0.0,0.17600000000000002,0.6709999999999999,0.529,0.752,1.0,0.0782,-9.39,265371.0,Mango Pulp (feat. Ian Ewing),45.0,0.0777,89.98100000000002,4.0,51000.0
2426,0.647,Chillhop Essentials Winter 2017,Juan Rios,1.0,0.643,0.431,0.466,0.0503,8.0,0.3,-9.208,150085.0,perenne,53.0,0.0368,80.013,4.0,104000.0
2427,0.851,Into the Night,POLR,0.0,0.41,0.754,0.105,0.952,1.0,0.0763,-12.424,108923.0,Sunset,32.0,0.127,129.983,4.0,347000.0
2428,0.923,4am,SPEECHLESS,0.0,0.537,0.569,0.415,0.00456,3.0,0.122,-8.796,63697.0,4am,43.0,0.0289,140.1,4.0,43000000.0
2429,0.6940000000000001,I Do My Dirt on the Lo',Herring Franky,1.0,0.845,0.8759999999999999,0.16699999999999998,0.912,11.0,0.369,-14.102,136000.0,Dip One,43.0,0.0885,93.091,4.0,260.0
2430,0.0759,"late night bumps, Vol. 4",[bsd.u],0.0,0.368,0.664,0.265,0.8140000000000001,4.0,0.145,-11.28,116119.0,blueberry,46.0,0.0646,90.98,4.0,704000.0
2431,0.537,Letters from Brazil,Onaknwn,0.0,0.848,0.737,0.476,0.841,0.0,0.0849,-14.608,178719.0,Midnight,43.0,0.16699999999999998,172.048,4.0,
2432,0.368,Chillhop Raw Cuts,The Deli,1.0,0.616,0.6829999999999999,0.154,0.848,10.0,0.3720000000000001,-12.336,132000.0,Breeze,17.0,0.18,83.21700000000001,4.0,143000.0
2433,0.0496,Detour,Chris Keys,1.0,0.981,0.833,0.747,0.929,1.0,0.0787,-10.132,71703.0,Ok,42.0,0.0659,166.196,4.0,636000.0
2434,0.0184,Many Dips,Dayle,1.0,0.342,0.507,0.434,0.103,7.0,0.387,-9.529,120000.0,Many Dips,56.0,0.4,82.755,4.0,
2435,0.7559999999999999,Chillhop Essentials Spring 2018,j'san,1.0,0.0662,0.602,0.273,0.851,2.0,0.108,-10.908,148965.0,Good Morning Sunshine,52.0,0.032,87.178,4.0,15000.0
2436,0.0569,Kenstrumentals Vol. 3: Travelog,Kenny Segal,0.0,0.363,0.67,0.532,0.647,5.0,0.499,-14.439,166666.0,For You,43.0,0.0352,126.035,4.0,466000.0
2437,0.0557,KOC,Z.TAO,1.0,0.457,0.821,0.727,0.0,1.0,0.0687,-5.895,194680.0,KOC,32.0,0.161,121.972,4.0,216000.0
2438,0.225,你能看到我,黄旭 | 艾熱,1.0,0.6629999999999999,0.867,0.647,0.0,10.0,0.24,-6.347,282711.0,你能看到我,46.0,0.0805,118.008,4.0,4500000.0
2439,0.265,NO COMPLY,BCW,0.0,0.703,0.883,0.653,0.0,9.0,0.363,-7.428,250438.0,東岸,51.0,0.203,110.02,4.0,144000.0
2440,0.332,AFTER PARTY,SAVAGE.M,1.0,0.263,0.6829999999999999,0.57,0.0,9.0,0.0812,-8.384,230000.0,AFTER PARTY,39.0,0.0311,95.997,4.0,405000.0
2441,0.508,枯萎的花,Steven.YW 史蒂芬,1.0,0.175,0.597,0.674,0.000542,7.0,0.12,-9.744,222053.0,枯萎的花,25.0,0.0455,98.012,4.0,766000.0
2442,0.175,誤入奇途,TroutFresh,0.0,0.8490000000000001,0.923,0.498,0.0,6.0,0.0545,-8.363,251560.0,98,46.0,0.364,139.032,4.0,11000000.0
2443,0.35100000000000003,In the Summer,岳佳南k!yo,0.0,0.91,0.6579999999999999,0.8690000000000001,2.65e-06,2.0,0.26,-5.907,217411.0,In the Summer,40.0,0.105,169.97299999999996,4.0,5700.0
2444,0.194,都市森林,Force嘟嘟,0.0,0.386,0.612,0.536,0.0,10.0,0.125,-12.15,210742.0,都市森林,24.0,0.249,164.058,4.0,33000.0
2445,0.094,I Am The Man,NICKTHEREAL,1.0,0.17800000000000002,0.726,0.654,5.9e-06,11.0,0.112,-7.282999999999999,159073.0,I Am The Man,52.0,0.205,79.942,4.0,2000000.0
2446,0.3,贫民百万男孩,Tizzy T,1.0,0.7509999999999999,0.797,0.884,0.0,7.0,0.238,-3.722,212000.0,贫民百万男孩,34.0,0.301,90.01299999999998,4.0,9600000.0
2447,0.0149,Moonlight (feat. 袁婭維),Will Pan,0.0,0.598,0.449,0.855,0.0,7.0,0.363,-4.091,192231.0,Moonlight (feat. 袁婭維) - 中文版,49.0,0.16,174.984,4.0,11000000.0
2448,0.223,HUSTLE,Tifa Chen,0.0,0.452,0.716,0.831,0.0,7.0,0.183,-4.506,192339.0,HUSTLE,41.0,0.107,159.97799999999995,4.0,3400000.0
2449,0.35600000000000004,Sorry,艾福杰尼,0.0,0.142,0.8440000000000001,0.591,0.0,6.0,0.191,-7.147,307096.0,Sorry,45.0,0.0501,127.011,4.0,6500000.0
2450,0.287,夢想成真,熊仔 | BOWZ 豹子膽,1.0,0.273,0.477,0.616,0.0,6.0,0.103,-6.785,285247.0,禁愛令 Antilove,38.0,0.111,103.953,4.0,2500000.0
2451,0.271,Hi 那吾,那吾克熱,1.0,0.907,0.8059999999999999,0.7859999999999999,0.0,1.0,0.362,-6.2860000000000005,154946.0,不要上街頭,34.0,0.0857,100.09,4.0,3100000.0
2452,0.7559999999999999,BINGBIAN病变,Cubi,1.0,0.428,0.664,0.411,0.0,4.0,0.103,-11.356,241221.0,BINGBIAN病变,49.0,0.0553,113.059,4.0,6000000.0
2453,0.106,夜行动物园,Tizzy T,1.0,0.389,0.65,0.611,0.0,8.0,0.22,-7.306,179667.0,中国姑娘,40.0,0.397,200.054,4.0,2900000.0
2454,0.0304,做我的貓,滿舒克,1.0,0.375,0.813,0.597,2.03e-05,9.0,0.048,-6.93,241231.0,做我的貓,44.0,0.0469,108.037,4.0,955000.0
2455,0.458,不错过,寿君超,1.0,0.652,0.731,0.413,0.0,11.0,0.117,-7.317,194456.0,不错过,36.0,0.0825,139.74200000000002,4.0,298000.0
2456,0.0921,Loading,SmashRegz 違法,1.0,0.4370000000000001,0.7759999999999999,0.925,0.0,7.0,0.0886,-7.03,93043.0,Loading,31.0,0.171,138.09799999999998,4.0,824000.0
2457,0.163,主角,Vinida,1.0,0.4270000000000001,0.893,0.6659999999999999,0.0,2.0,0.0962,-7.777,182538.0,主角,39.0,0.318,94.988,4.0,5100000.0
2458,0.165,原本色彩,Ice Nova,1.0,0.703,0.74,0.84,0.0,1.0,0.0829,-5.8279999999999985,192000.0,原本色彩,36.0,0.12,100.021,4.0,414000.0
2459,0.556,ØZI: The Album,ØZI,1.0,0.794,0.772,0.5589999999999999,0.0,1.0,0.101,-8.735,237406.0,B.O.,59.0,0.124,100.056,4.0,12000000.0
2460,0.5660000000000001,明天的煩惱,A Da,1.0,0.535,0.762,0.6990000000000001,0.0,7.0,0.234,-6.36,183375.0,明天的煩惱,40.0,0.0666,80.029,4.0,269000.0
2461,0.378,Higher Ground,Kafe.Hu,1.0,0.206,0.705,0.941,0.0,0.0,0.0861,-2.9930000000000003,211186.0,Higher Ground,26.0,0.188,122.012,4.0,6700000.0
2462,0.377,通過驗證,艾福杰尼,0.0,0.516,0.73,0.809,0.0,4.0,0.0821,-5.55,217981.0,通過驗證,40.0,0.16899999999999998,108.957,4.0,117000.0
2463,0.28600000000000003,夜行动物园,Tizzy T,0.0,0.215,0.769,0.495,2.51e-05,4.0,0.0456,-8.276,186624.0,Wanna Be with You,40.0,0.0656,98.032,4.0,82000.0
2464,0.16,老派約會之必要-電視影集《雙城故事》插曲,RPG,0.0,0.899,0.769,0.718,0.0,6.0,0.187,-7.4620000000000015,167755.0,老派約會之必要-電視影集《雙城故事》插曲,36.0,0.16899999999999998,98.029,4.0,164000.0
2465,0.271,NEXT LEVEL,Yellow Peace,1.0,0.514,0.789,0.665,5.45e-06,4.0,0.0947,-6.067,169565.0,NEXT LEVEL,30.0,0.174,92.066,4.0,14000000.0
2466,0.0252,Never Too L8,8ball,1.0,0.8809999999999999,0.875,0.944,0.0,7.0,0.445,-4.589,223153.0,胡說八道,33.0,0.136,125.04,4.0,1000000.0
2467,0.019,Best Friend,Yelawolf,1.0,0.56,0.752,0.902,0.0,0.0,0.0518,-5.067,314280.0,Best Friend,7.0,0.0508,135.982,4.0,174000000.0
2468,0.042,Hot Boy,Bobby Shmurda,1.0,0.18600000000000005,0.8590000000000001,0.5,1.6e-05,9.0,0.0616,-7.627999999999999,194561.0,Hot Boy,48.0,0.34700000000000003,83.98100000000002,4.0,716000000.0
2469,0.109,I Mean It REMIX,G-Eazy,1.0,0.127,0.708,0.575,0.0,10.0,0.134,-5.912000000000001,238481.0,I Mean It REMIX,54.0,0.119,139.983,4.0,562000000.0
2470,0.000398,Krazy,Lil Wayne,0.0,0.28,0.878,0.9,1.76e-05,11.0,0.229,-6.964,264093.0,Krazy,53.0,0.14400000000000002,132.991,4.0,26000000.0
2471,0.264,OKE - Deluxe Edition,The Game,1.0,0.591,0.7170000000000001,0.8220000000000001,0.0,1.0,0.0648,-6.813,303519.0,"Astronaut P*ssy (feat. Skeme, ScHoolboy Q)",46.0,0.24,123.957,4.0,122000.0
2472,0.00979,When I Feel Like It,Fabolous,1.0,0.202,0.745,0.563,0.0,8.0,0.223,-7.261,258079.0,When I Feel Like It,45.0,0.0767,114.975,4.0,223000.0
2473,0.0287,Guilty All The Same (feat. Rakim),Linkin Park,0.0,0.6409999999999999,0.5660000000000001,0.969,0.000442,2.0,0.281,-3.369,355120.0,Guilty All The Same (feat. Rakim),38.0,0.046,100.012,4.0,21000000.0
2474,0.116,Lookin Ass,Young Money,1.0,0.188,0.84,0.458,2.05e-06,1.0,0.1,-7.144,160760.0,Lookin Ass,10.0,0.0602,114.034,4.0,48000000.0
2475,0.5710000000000001,Indicud,Kid Cudi,1.0,0.339,0.48,0.8390000000000001,0.0,10.0,0.173,-4.084,152240.0,Cold Blooded,48.0,0.313,200.926,4.0,248000.0
2476,0.111,Break The Bank,ScHoolboy Q,1.0,0.435,0.526,0.809,4.1e-06,8.0,0.385,-6.374,355440.0,Break The Bank,2.0,0.0835,80.02600000000002,4.0,27000000.0
2477,0.0491,Millions,Pusha T,0.0,0.284,0.6579999999999999,0.748,0.0,4.0,0.105,-4.895,309946.0,Millions,49.0,0.28800000000000003,136.988,4.0,17000000.0
2478,0.00271,Well Done 4,Tyga,1.0,0.377,0.8590000000000001,0.685,0.0,1.0,0.0687,-5.494,224680.0,"Good Day (feat. Lil Wayne, Meek Mill)",42.0,0.112,94.006,4.0,1300000.0
2479,0.0981,Devils Night,D12,0.0,0.546,0.878,0.544,0.0,9.0,0.198,-4.618,356960.0,Pimp Like Me,9.0,0.284,135.987,4.0,1600000.0
2480,0.569,Jesus Piece (Deluxe),The Game,1.0,0.0717,0.52,0.435,0.0,9.0,0.161,-9.147,284293.0,See No Evil,52.0,0.284,101.584,5.0,3700000.0
2481,0.141,Yeezus,Kanye West,1.0,0.313,0.586,0.599,6.09e-06,1.0,0.0966,-4.352,256093.0,New Slaves,21.0,0.0695,145.032,4.0,7900000.0
2482,0.00785,Homegrown,Chris Webby,0.0,0.504,0.379,0.862,0.0,4.0,0.272,-4.901,170883.0,Rap Nemesis,43.0,0.341,87.088,1.0,239000.0
2483,0.364,The Marshall Mathers LP2 (Deluxe),Eminem,1.0,0.696,0.779,0.943,0.0,9.0,0.6409999999999999,-2.524,296953.0,Love Game,15.0,0.174,105.441,4.0,4200000.0
2484,0.181,Habits & Contradictions,ScHoolboy Q,1.0,0.737,0.8320000000000001,0.7440000000000001,0.0025800000000000003,11.0,0.0612,-5.721,227810.0,Oxy Music,0.0,0.239,122.894,4.0,452000.0
2485,0.0032700000000000003,Ready (feat. Future),B.o.B,0.0,0.562,0.662,0.775,0.0,7.0,0.233,-3.217,220067.0,Ready (feat. Future),47.0,0.126,140.14700000000002,4.0,9700000.0
2486,0.184,Tear Drop Tune Part 3,Lil Wayne,1.0,0.412,0.486,0.7859999999999999,4.72e-06,2.0,0.345,-9.093,146800.0,Move The Damn Thing feat. Juelz Santana,38.0,0.269,170.486,4.0,138000.0
2487,0.15,Hall Of Fame (Deluxe),Big Sean,1.0,0.258,0.632,0.908,0.0,1.0,0.207,-4.499,202120.0,10 2 10,26.0,0.1,114.003,4.0,2700000.0
2488,0.151,The Best Of Snoop Dogg,Snoop Dogg,1.0,0.743,0.723,0.644,0.0,0.0,0.199,-4.803,222360.0,"Lay Low - Feat. Master P, Nate Dogg, Butch Cassidy And Tha E",55.0,0.45,189.537,4.0,1800000.0
2489,0.0692,Bandz A Make Her Dance Remix,Juicy J,0.0,0.6509999999999999,0.915,0.846,0.0,6.0,0.326,-4.032,275013.0,Bandz A Make Her Dance Remix,41.0,0.271,130.94899999999998,4.0,79000000.0
2490,0.0151,Yeezus,Kanye West,1.0,0.0393,0.504,0.331,6.46e-06,8.0,0.116,-10.335,326946.0,Hold My Liquor,20.0,0.0329,106.731,4.0,4200000.0
2491,0.0425,Started From the Bottom (Explicit Version),Drake,1.0,0.479,0.79,0.531,0.0,8.0,0.266,-6.968,173160.0,Started From the Bottom,45.0,0.197,86.306,4.0,470000000.0
2492,0.0323,Switch Up,Big Sean,0.0,0.768,0.652,0.743,0.0,5.0,0.358,-6.5360000000000005,309920.0,Switch Up,3.0,0.191,144.035,4.0,539000.0
2493,0.0131,We Still In This Bitch (feat. T.I.and Juicy J),B.o.B,1.0,0.398,0.691,0.7929999999999999,0.0,1.0,0.112,-3.506,247494.0,We Still In This Bitch (feat. T.I. and Juicy J),56.0,0.131,140.011,4.0,64000000.0
2494,0.49,Pain,Pusha T,1.0,0.37,0.613,0.602,0.000219,1.0,0.145,-9.669,250506.0,Pain,42.0,0.0871,92.2,4.0,1100000.0
2495,0.132,Hotel California (Deluxe),Tyga,0.0,0.526,0.7490000000000001,0.78,0.0,4.0,0.174,-7.2429999999999986,230080.0,Enemies,37.0,0.341,141.671,4.0,325000.0
2496,0.0716,O.N.I.F.C. (Deluxe),Wiz Khalifa,1.0,0.502,0.833,0.753,3.04e-06,1.0,0.637,-6.3329999999999975,227826.0,It's Nothin - feat. 2 Chainz,48.0,0.232,138.469,4.0,20000000.0
2497,0.0215,R.I.P.,Jeezy,1.0,0.438,0.825,0.489,0.0,11.0,0.111,-9.32,199973.0,R.I.P.,56.0,0.263,96.99,4.0,19000000.0
2498,0.123,Take Care (Deluxe),Drake,0.0,0.359,0.444,0.627,0.0,7.0,0.0795,-8.744,206626.0,HYFR (Hell Ya Fucking Right),50.0,0.252,98.21,3.0,84000000.0
2499,0.00782,The Hits Collection Volume One (Deluxe),JAY Z,0.0,0.509,0.482,0.955,0.0,6.0,0.0599,-0.905,235466.0,99 Problems,6.0,0.382,89.42200000000004,4.0,20000000.0
2500,0.235,Get Rich Or Die Tryin' / The Massacre (Explicit Version),50 Cent,0.0,0.857,0.893,0.634,0.0,11.0,0.0238,-2.446,196640.0,If I Can't,0.0,0.304,93.983,4.0,25000000.0
2501,0.0152,Overly Dedicated,Kendrick Lamar,1.0,0.325,0.613,0.843,0.0,7.0,0.0917,-8.343,265678.0,Barbed Wire,0.0,0.18600000000000005,102.968,4.0,227000.0
2502,0.07200000000000001,Wtf I Want To,King Chip,0.0,0.42,0.863,0.515,6.790000000000001e-05,6.0,0.0873,-11.126,222354.0,Wtf I Want To,36.0,0.106,134.015,4.0,63000000.0
2503,0.185,Watch The Throne (Deluxe),JAY Z,1.0,0.28,0.404,0.654,1.52e-06,11.0,0.588,-6.324,503320.0,Illest Motherf**ker Alive,0.0,0.129,139.545,4.0,603000.0
2504,0.0328,No Mercy,T.I.,1.0,0.35700000000000004,0.496,0.785,0.0,7.0,0.0941,-3.472,318360.0,That's All She Wrote (feat. Eminem),6.0,0.306,170.02,4.0,23000000.0
2505,0.0268,Ambition,Wale,1.0,0.789,0.736,0.828,0.0,9.0,0.317,-4.976,200520.0,Chain Music,43.0,0.326,164.09900000000005,4.0,4100000.0
2506,0.0229,The Div,Pac Div,1.0,0.0855,0.6559999999999999,0.7290000000000001,0.0,5.0,0.12,-4.342,188689.0,Posted,40.0,0.205,72.418,4.0,1100000.0
2507,0.00525,No New Friends (SFTB Remix),DJ Khaled,1.0,0.225,0.7,0.675,0.0,2.0,0.657,-6.362,307466.0,No New Friends - SFTB Remix,48.0,0.149,124.882,4.0,34000000.0
2508,0.27,STFU (feat. Kid Ink),Pries,1.0,0.736,0.7040000000000001,0.892,0.0,3.0,0.0873,-6.329,221204.0,STFU (feat. Kid Ink),0.0,0.0643,130.02200000000002,4.0,3000000.0
2509,0.0302,Goblin (Deluxe Edition),"Tyler, The Creator",1.0,0.388,0.632,0.634,0.0,8.0,0.153,-8.415,253746.0,Tron Cat,53.0,0.274,81.0,4.0,3800000.0
2510,0.103,Kiss The Ring (Deluxe),DJ Khaled,1.0,0.7140000000000001,0.428,0.867,0.0,7.0,0.302,-3.281,265146.0,I Did It For My Dawgz,34.0,0.315,101.319,5.0,2900000.0
2511,0.385,Visionnaire,Lefa,0.0,0.43,0.797,0.6579999999999999,0.0,6.0,0.109,-5.737,223826.0,Solitaire,56.0,0.228,131.99,4.0,3300000.0
2512,0.875,Orange Métallique,Green Montana,0.0,0.405,0.847,0.28600000000000003,0.00278,11.0,0.157,-11.279000000000002,146001.0,Amsterdam,43.0,0.0728,112.982,4.0,3100000.0
2513,0.317,Comme prévu,Ninho,0.0,0.603,0.7809999999999999,0.42,0.0,0.0,0.111,-9.725,195000.0,Lové (feat. Gradur),58.0,0.304,127.801,4.0,6400000.0
2514,0.637,Ça sert,Nemir,0.0,0.67,0.88,0.4270000000000001,0.000139,11.0,0.0827,-10.389,219946.0,Ça sert,16.0,0.252,111.06,4.0,2800000.0
2515,0.415,Jok'Rambo,Jok'air,1.0,0.145,0.687,0.531,0.00424,2.0,0.097,-9.855,224853.0,Maintenant,55.0,0.0558,111.924,4.0,18000000.0
2516,0.368,Battosai,F430,1.0,0.14800000000000002,0.7290000000000001,0.7240000000000001,4.370000000000001e-05,1.0,0.102,-6.533,245821.0,Battosai,44.0,0.0376,110.115,4.0,3900000.0
2517,0.747,Grand cru,Deen Burbigo,0.0,0.534,0.85,0.598,0.0,3.0,0.175,-7.727,227306.0,Tu rêves,20.0,0.105,122.978,4.0,906000.0
2518,0.505,Vide,13 Block,0.0,0.514,0.83,0.682,6.17e-06,8.0,0.11,-7.155,242000.0,Vide,58.0,0.0471,112.063,4.0,10000000.0
2519,0.129,Mila 809,Ash Kidd,0.0,0.276,0.6829999999999999,0.49,7.43e-06,2.0,0.111,-7.893,243272.0,Valey,13.0,0.0443,120.029,4.0,13000000.0
2520,0.234,Bleu Nuit,Green Montana,0.0,0.192,0.8340000000000001,0.7859999999999999,0.0102,8.0,0.109,-7.41,172596.0,Briquet,43.0,0.0855,138.055,4.0,596000.0
2521,0.217,N'DA,MMZ,1.0,0.0941,0.6779999999999999,0.444,0.0,1.0,0.0857,-6.892,241214.0,Orion,54.0,0.0346,110.966,4.0,9800000.0
2522,0.459,Mojo,USKY,0.0,0.232,0.6559999999999999,0.388,0.0,10.0,0.0875,-8.086,254480.0,Chronomètre,38.0,0.0423,122.939,4.0,1400000.0
2523,0.85,Flashé,Dinos,0.0,0.4370000000000001,0.8320000000000001,0.528,0.00295,5.0,0.101,-7.972,265258.0,Flashé,41.0,0.0372,124.4,4.0,2800000.0
2524,0.0809,Southside,OBOY,1.0,0.158,0.865,0.7909999999999999,5.19e-05,9.0,0.13,-5.449,174639.0,Cobra,52.0,0.259,133.048,4.0,32000000.0
2525,0.826,Sans dire adieu,Lonepsi,0.0,0.512,0.575,0.401,0.000294,11.0,0.11,-9.908,151058.0,Rivière & océan,44.0,0.21600000000000005,84.428,4.0,2700000.0
2526,0.68,Geit,Hef,0.0,0.499,0.706,0.45,0.412,6.0,0.133,-7.311,226000.0,Hoop,52.0,0.259,188.087,4.0,4500000.0
2527,0.224,"Know Better (feat. Miloh Smith, Sean Leon & Julian Thomas)",Junia-T,1.0,0.61,0.835,0.624,9.6e-06,7.0,0.13699999999999998,-5.994,355970.0,"Know Better (feat. Miloh Smith, Sean Leon & Julian Thomas)",45.0,0.16699999999999998,120.057,4.0,41000.0
2528,0.142,The Conversation,Cero Ismael,0.0,0.163,0.6729999999999999,0.4370000000000001,0.0,0.0,0.171,-10.380999999999998,188156.0,The Conversation,46.0,0.156,82.96700000000001,4.0,3100.0
2529,0.03,STONE COLD,Dwn2earth,1.0,0.591,0.917,0.509,0.0117,1.0,0.109,-6.877999999999999,137377.0,STONE COLD,43.0,0.0741,139.996,4.0,43000.0
2530,0.134,Russian Spies,Ares,0.0,0.246,0.759,0.359,0.0,2.0,0.0996,-10.033,198930.0,Russian Spies,50.0,0.0527,110.98,4.0,409000.0
2531,0.134,Abu Debe,Jamaika,0.0,0.159,0.718,0.57,0.0,7.0,0.123,-5.823,196003.0,Abu Debe,58.0,0.0525,119.778,4.0,952000.0
2532,0.16,Smib Tape,Tads Thots,1.0,0.629,0.7509999999999999,0.574,0.000131,0.0,0.11,-8.071,220973.0,Phone Sex,40.0,0.172,157.09799999999996,4.0,2500.0
2533,0.0509,Told Y'all Vol. 4,Cinco,1.0,0.472,0.5579999999999999,0.539,0.0,8.0,0.133,-8.456,203173.0,Seul but,38.0,0.345,77.247,4.0,1200000000.0
2534,0.0752,Schwesterherz,XATAR,1.0,0.487,0.525,0.894,0.000124,11.0,0.107,-6.534,204746.0,Schwesterherz,56.0,0.545,78.782,4.0,25000000.0
2535,0.28,Juli,Gers Pardoel,1.0,0.565,0.76,0.608,0.0,7.0,0.146,-4.703,148363.0,Golven,37.0,0.0585,140.042,4.0,13000000.0
2536,0.168,Riche,Narco Polo,1.0,0.298,0.892,0.608,2.7600000000000014e-05,2.0,0.135,-7.013,221805.0,Riche,36.0,0.232,138.545,4.0,2500000.0
2537,0.0786,Red Pill Blues (Deluxe),Maroon 5,0.0,0.393,0.795,0.615,2.98e-06,5.0,0.0855,-5.211,199849.0,What Lovers Do (feat. SZA),43.0,0.0671,110.009,4.0,566000000.0
2538,0.102,Work from Home,Fifth Harmony,1.0,0.659,0.8029999999999999,0.631,7.39e-06,8.0,0.0858,-4.213,216575.0,Work from Home,21.0,0.0444,104.999,4.0,2400000000.0
2539,0.208,The Middle,Zedd,1.0,0.431,0.748,0.652,0.0,7.0,0.128,-3.02,184732.0,The Middle,55.0,0.058,106.914,4.0,317000000.0
2540,0.214,Beautiful,Bazzi,1.0,0.17800000000000002,0.6659999999999999,0.677,0.0,2.0,0.0979,-5.7429999999999986,178242.0,Beautiful,27.0,0.0326,100.014,4.0,170000000.0
2541,0.303,Lost In Japan,Shawn Mendes,0.0,0.417,0.726,0.708,0.0,7.0,0.348,-6.908,200133.0,Lost In Japan,37.0,0.35600000000000004,105.084,4.0,100000000.0
2542,0.0264,Sorry Not Sorry,Demi Lovato,0.0,0.86,0.695,0.632,0.0,11.0,0.252,-6.9220000000000015,203760.0,Sorry Not Sorry,18.0,0.261,143.79399999999995,4.0,475000000.0
2543,0.0369,Peace Is The Mission: Extended,Major Lazer,0.0,0.757,0.736,0.879,0.000736,9.0,0.233,-3.782,166138.0,Light It Up (feat. Nyla & Fuse ODG) - Remix,59.0,0.0696,107.976,4.0,444000000.0
2544,0.0032,Love Myself,Hailee Steinfeld,0.0,0.322,0.616,0.768,0.0,0.0,0.4270000000000001,-6.714,218773.0,Love Myself,14.0,0.0781,122.91,4.0,288000000.0
2545,0.0109,The Greatest,Sia,1.0,0.7390000000000001,0.6659999999999999,0.723,0.00047,1.0,0.0507,-6.164,210893.0,The Greatest,25.0,0.268,192.024,4.0,710000000.0
2546,0.0393,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1.0,0.71,0.659,0.7170000000000001,0.0,8.0,0.0769,-4.202,174800.0,"Let Me Go (with Alesso, Florida Georgia Line & watt)",46.0,0.0581,103.036,4.0,105000000.0
2547,0.133,Lush Life,Zara Larsson,0.0,0.799,0.6940000000000001,0.7120000000000001,0.0,7.0,0.211,-3.923,201122.0,Lush Life,28.0,0.046,98.022,4.0,716000000.0
